eng,twi,count,source_files
"pl. id. gift, present, also adekye, akyede.",adekyedé,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. id. the lock of or for a box, case &c.",adakani,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. id.) wild boar, syn. kokoté. — batafó-sè, a boar's tusk. pr. 42. 43. — batafo-súsóno, a medicinal plant.",batafó,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. id., bullet, slug, square piece of lead or iron used as shot; cf. obo, korábó, adarebó.",àbóba,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m- baṅ, ba dim. the projecting lower part of the wall in Negro houses, used as a seat. pr. 2252.",bámma,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, 1. nautẅi ab., heifer, young cow, that has not yet calved. — 2 = afănā, a female slave, especially one from the interior with marks cut in her face.",aburuwá,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, As. butterfly; winged insect in general. pr. 70.806.",abebe,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, F. = aburuburu, Mt.21,12.",abubur,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, a child of one or two years.",àbótafowa,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, a chopped and withered palm-tree, of which the palm-wine has been extracted.",o-bɛdefúnu,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, a single palm-nut with the skins. diff. bafua.",a-befuá,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, a species of dove; pr. 681. ue mmārań te se akoko de. F. abubur.",aburuburuw,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, a species of wild fowl; cf. akókọkwantenni.",abóko,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, a story that happened; history; cf. abakosem.",abasém,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, a stripe of country-cloth; the breadth in which it is woven; a ribbon; syn. ntambamma, Ak. bẹ̃nã.",bámma,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, a young, lovely woman, neatly, nicely dressed.",abeafo,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, an antelope with small horns, of a reddish hue and of the size of a goat; = okwadu.",aberé,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, an infant; a child of 6 to 12 or 14 years.",abasiriwú,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, archer, bow-man.",bemma-tofo,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, arrow, cf. beŋ, agyaŋ; bow, cross-bow with the arrows, cf. ta, kuntuŋ; - otow yeŋ so b., otow ne b. sā wo, si yeŋ, he shoots arrows at us, discharges his bow against us.",bémma,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, daughter, =obábea.",o-bábā,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, grasshopper, locust; cf. boadabi ntuntume, obirinkran, otutuafuru, fwidom, okra, opiti, ewe, otwe, odabo.",abebew,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, head-band, fillet; diadem, crown; ade biara a wode bo woṅ ti.",abotíri,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, horn of animals; horn, flute, wind-instrument, musical instrument; hyeŋ ab., to sound the horn; - mmeŋ, pr. 376.",abeŋ,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, nsu a ẹbẹbom' tributary, tributary stream, affluent, branch. pr. 3084.",abommá,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, offspring, child, son obábanin, obábàrimá, daughter obábea; the young of animals; person esp. in cpds.; me ba, my brother's child. — -ba, -ma, -wa, diminutive suffix; Gr. § 37.",o-ba,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, one of the two rafters of a roof forming the gable.",abogyewá,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, palm, palm-tree; the species of palm from which the palm-wine nsa-fufu and palm-oil nno is got, the most common in Western Africa: oil-palm, Elaeis Guineensis; palm-nut cf. befua, adwe; bunch of palm-nuts bemu; all the palm-nuts growing on a tree; pr. 64-69. cf. nu, dwow, sa, se, pow, tow, twa abe. - Diff. species of oil-palm: obedam, abefufu, abetuntum, abehene; other palms, s. adobe, kube, nkresia, kokosi.",a-be,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, proverb, parable, riddle; bu be, to utter, tell or make a proverb.",e-be,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, proverbial saying; s. ebɛ, akasa-bebui.",abebúsém,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, sack, bag, bundle; syn. atweā.",bóto,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, serpent, F. Mt. 7,10.",aboatsena,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, sheath, scabbard, case for a knife or sword; pr. [2847. 2893.",boha,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, the beam or pole on which the rafters are put; b. yi ato nkorasimma yim' akyea, this pole came to lie crooked on these posts.",beae,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, the class of stinging insects bee, wasp....",abobɔ-boā,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, wand, rod, whip, stick for beating, cudgel; pl. blows, strokes; cf. dua, nsabā, aporíbā, poma, twom, mpire, sikafere. — Phr. bo.. mmā, to flog; cf. fwɛ; di abā, to receive a flogging or blows. pr. 31. 1450. 2637.",abā,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, war-dress, like a shirt without collar and sleeves; the dress of the Mohammedans.",batakari,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, woman, =obéa, obābasia; cf. abāwa.",o-bā,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, woman, female,=Ak. oba, obabasia, F. obasia.",o-bea,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, woman; s. obea, obā, obasia; cf. akatasia, akatamasiaba.",o-bābasía,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-, young man, youth; syn. akwaŋkwā.",aberánté,0,17_A Dictionary of the Asante and Fante Language_mono
pl. m-? a kind of beans; syn. átwɛ.,aboboe,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m-n-, s. aguaman.",o-bea-aguaman,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. m., a string of cowries, 40 cowries; wótọ̀ no báṅ-báṅ, wọtọntọ̀ṅ no abáṅabáṅ, they sell it each for a string; cf. ntrama.",ọ-báṅ,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. mmeŋma, arrow; cf. bemma, bemma-duā, agyaŋ; - etēe se beŋ, it is as straight as an arrow, i. e. quite right. pr. 80.",e-beŋ,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. mmuruwá-mma, a vile, despicable person.",aburuwá-ba,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. n- edom bum prisoner of war, captive. — kyere d., to take prisoner, capture; fa nn-, to make prisoners.",dommúm,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. n-, 1. a pair of fire tongs. - 2. a bell of native manufacture, hung on sheep's or dogs' necks, s. da.",dawa,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. n-, a bad thing, evil, ill, sin; cf. bone.",ade-bòné,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. n-, a common not festival day; woṅkọ abosompow mu n. bi.",da-huma,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. n-, bone, syn. kasae, F. ebew.",dompé,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. n-, box, case, chest, coffer, trunk, pr.713; closet, cupboard; rectangle, parallelogram.",adáká,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. n-, coverlet, blanket, quilt ade a eda mpa so; the cloth on which one sleeps; cf. mmuatām.",o-dàsó,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. n-, eda, dim. a short day or time; yekodii nnawá bi wo ho na yebae, we spent some few days there and then returned.",dawā,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. n-, harmonium, pianoforte, clavichord, organ; cf. abɛṅ.",adaka-bɛu,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. n-, sinner, evil-doer, malefactor, criminal; cf. obone, obonefo, onipabone.",o-deboneyéfó,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. n-, the young adobe-palm.",adobewa,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. n-, vertebrate animal.",dompe-boa,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. n-, wild dog, bush-dog, black, feeding on carcases, snails &c. cf. odemerefũa, hatwẽa; pr. 505. 530. 855-57. 970-72. 3556.",o-dòmpó,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. n., a single day",da-fúá,0,17_A Dictionary of the Asante and Fante Language_mono
"pl. nnednafó, nea oda duam captive, prisoner, one fastened to the block, cf. duā 6. - F. daduianyi.",o-deduàní,0,17_A Dictionary of the Asante and Fante Language_mono
placard,nkaebɔ bi a w'atwero a wɔmema so de yɛ ɔyɛkyerɛ,0,09_Twi-Dictionary_parallel
placate,akrɔkɔ adɛɛ bi a wɔyɛ de pata obi a ne bo afu,0,09_Twi-Dictionary_parallel
"place =ba, baw, bew, bere; pl. mmea-mmea, at different places; manner of state or doing in cpds. with an inf..",bea,0,17_A Dictionary of the Asante and Fante Language_mono
"place often in cpds, as, dabere, trābere, = dabew, trābew, trābea; cf. bā, baw, bea, bew, amere; - 2. time, season; pl. mmere, the stages of human life, of man's age; - 3. manner, cf. bea, abere, amere; - 4. good time; fine manner; bloom, flower, prime of life; beauty & strength; ""nana, mā wo hō bere so ẹ! king, arise in thy glory and strength for warfare, for the pacification of contending parties."" - Phr. O di bere pl. wodi m-, he enjoys his life, lives a luxurious life; he is a loiterer, sluggard, time-killer. Wabu ne mmere mu, he has died in the prime of life, in the best of his years, prematurely. Wabo bere, he has broken up time, i. e. done what nobody has done, committed a heinous deed.",e-bere,0,17_A Dictionary of the Asante and Fante Language_mono
place or time of eating,adidíi,0,17_A Dictionary of the Asante and Fante Language_mono
place where palm-nuts are cast before the oil is made of them.,abegui,0,17_A Dictionary of the Asante and Fante Language_mono
"place, esp. in cpds., as dabew, tobew, gyinabew, sibew; pl. m-, places, countries; a map.",e-bɛw,0,17_A Dictionary of the Asante and Fante Language_mono
"place, position, rank, occupation",di-bea,0,17_A Dictionary of the Asante and Fante Language_mono
"place, situation; pl. mmeae-mmeae, at different places.",beae,0,17_A Dictionary of the Asante and Fante Language_mono
"place, spot; mmā ŋhinā, everywhere; s. bābi, baw, bew, bea, bere.",bā,0,17_A Dictionary of the Asante and Fante Language_mono
placebo,biribi a wɔyɛ ma obi a wahaw ɛde kyekye ne werɛ/ɛde kɔrɔkɔrɔ no,0,09_Twi-Dictionary_parallel
placebo,nsuo-aduro bi a oduruyɛfɔɔ de ma ɔyarefɔɔ kane ansaana wahwɛ no paa,0,09_Twi-Dictionary_parallel
placed,obi gyina beɛ a ɛyɛ sene afoforɔ,0,09_Twi-Dictionary_parallel
placeholder name for an offender,Asiamasi,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
placeholder name for an offender,Obenten,0,19_Gold Coast Akan Laws and Customs and the Akim Abuakwa Constitution_mono
placement,biribi a wɔde asi beɛ bi,0,09_Twi-Dictionary_parallel
placenta,akyiadeɛ awo akyi ade,0,07_hs_living_environment_twi_parallel
placental mammal,Mamaa/aboa a ɔwɔ akyiadeɛ,0,07_hs_living_environment_twi_parallel
plagiarism,obi adwuma a obi,0,09_Twi-Dictionary_parallel
plagiarism,obi asɛm a wɔfa ka no sɛ w'ankasa de,0,13_ela_twi_parallel
plane mirror,Ahɛhwɛ a ani da hɔ,0,08_hs_physics_twi_parallel
plane polarized,Ayɔnkofa a abɛda wiemhyɛn ntam,0,08_hs_physics_twi_parallel
plankton,planten nkwadeɛ a wɔte ɛpo ani,0,07_hs_living_environment_twi_parallel
plantation system,afuw akɛse a wɔyɛ,0,11_hs_us_history_twi_parallel
plasma,Mogya mu akwaa a ɛma no yɛ nsuonsuo,0,03_science-glossary
plaster,ing of a house) ehõmã,0,02_english-twi-dictionary
plaster,tare hõ or so,0,02_english-twi-dictionary
plasticizer,nea ɛma ɛyɛ rɔba,0,06_hs_chemistry_twi
plate,Plɛte mogya mu nneɛma a ɛyɛ ntrantraa,0,03_science-glossary
plate,s. bo ne nsa,0,02_english-twi-dictionary
plate,s. da ne koṅ mu,0,02_english-twi-dictionary
plate tectonics,Plɛte tetonike ɛkɔ so wɔ asaase mu,0,03_science-glossary
platform,abaṅodaṅ atifī a eso tā,0,02_english-twi-dictionary
platform,bābi a woamā atā,0,02_english-twi-dictionary
platonic,abusuabɔ anaa nkate a wɔnna akɔnno bɔne biaa adi wom,0,09_Twi-Dictionary_parallel
platoon,asraafoɔ kuo kakra bi a osrafoɔ panyin bi da wɔn ano,0,09_Twi-Dictionary_parallel
platter,aduane a ɛwɔ kyɛnsee mu,0,09_Twi-Dictionary_parallel
play,an instrument) bo sãṅkū,0,02_english-twi-dictionary
play,"in which a victim is killed, atopěré",0,02_english-twi-dictionary
play,"the hypocrite, ye nyã-twom",0,02_english-twi-dictionary
playboy,ɔdefoɔ a ɔde asetena fɛfɛ gye y'ani,0,09_Twi-Dictionary_parallel
player,obi a odi agoro bi anaa ɔbɔ bɔɔl,0,09_Twi-Dictionary_parallel
playful,"to be-, pe agoru",0,02_english-twi-dictionary
playmate,obi a wɔne no di agoro,0,09_Twi-Dictionary_parallel
plea,nkotosrɛ a wɔde hwehwɛ biribi,0,09_Twi-Dictionary_parallel
plead,"for his party, odi koṅ'afā",0,02_english-twi-dictionary
plead,"he -s for him, odi mã no",0,02_english-twi-dictionary
plead,"he did his best in -ing, but of no avail, odii dii, na antetam",0,02_english-twi-dictionary
pleasant,asɛm tiaawa a wɔde obuo ka no adanfofa kwan so,0,09_Twi-Dictionary_parallel
pleasant,"the play is not-, agoro no nsó",0,02_english-twi-dictionary
please,wɔde da obuo adi berɛ a wɔka kyerɛ obi sɛ ɔnyɛ biribi,0,09_Twi-Dictionary_parallel
pleasing,biribi a ɛma wo anigyeɛ ne abotɔyɛmo,0,09_Twi-Dictionary_parallel
pleasurable,biribi a ɛyɛ anigye na ɛma abotɔyɛmo,0,09_Twi-Dictionary_parallel
pleat,ataadeɛ ho baabi a wabɔbɔ na wɔnnsane blow,0,09_Twi-Dictionary_parallel
plebald,biribi te sɛ aboa a ne honam yɛ tuntum ne fufuo/ade bi a ne honam hwɛbea no yɛ ahodoɔ ahodoɔ,0,09_Twi-Dictionary_parallel
plebetan,ekuo muni a ɔba fam koraa,0,09_Twi-Dictionary_parallel
plebiscite,abatɔɔ a wɔma nnipa a wɔwɔ ɔman/ekuo bi mu to kyerɛ wɔn adwene sɛ ebla wɔpene biribi so anaa wɔnnpene so,0,09_Twi-Dictionary_parallel
plebiscite,asɛm bi ho abatow,0,12_hs_global_history_twi_parallel
plectrum,adwuma pa a nnipa pii ani bɛgye ho,0,09_Twi-Dictionary_parallel
plectrum,duasin anaa biribi a yɔde kura yɛn nsam prɛprɛ sankuo homa no,0,09_Twi-Dictionary_parallel
pledge,"to take a-, gye awowa",0,02_english-twi-dictionary
pledget,ntamā a wode tare kuru ani or wode ye oyare hõ ade,0,02_english-twi-dictionary
plenary,nhylamu a nnipa a wɔwɔ kuo bi mu nyinaa hylam,0,09_Twi-Dictionary_parallel
plenipotentiary,obl a ɔwɔ tumi ne hokwam a ɔde begylna ho sɛ ɔman anaa ahyɛhyɛdeɛ bi nnaamusifoɔ,0,09_Twi-Dictionary_parallel
plentiful,"to be-, bu or boro.. so",0,02_english-twi-dictionary
plethora,biribi ho nneɛma a adɔso sene sɛnea anka wɔhia,0,09_Twi-Dictionary_parallel
plety,Nyamesom gyidie a ɛsoo,0,09_Twi-Dictionary_parallel
pleurisy,yadɛɛ a ɛma obl ahuru-tutu yɛ kɛse na homɛ yɛ no dene,0,09_Twi-Dictionary_parallel
pliable,obl a wotumi daadaa no ntɛm,0,09_Twi-Dictionary_parallel
plight,aṣan bi a obi kɔ mu,0,09_Twi-Dictionary_parallel
plimsoll,mpaboa bi a wotumi hyɛ tu mmirika anaa wohyɛ bɔ bɔɔl,0,09_Twi-Dictionary_parallel
plinth,ɔboɔ a wɔde ayɛ sinpie bi a wɔde nipa honi soɔ,0,09_Twi-Dictionary_parallel
plonk,adeɛ a obi de hwɛ baabi anaa ɔde bɔ ho a nyansa nnim,0,09_Twi-Dictionary_parallel
plop,biribi a ɛhwe nsuom ma no gye twom,0,09_Twi-Dictionary_parallel
plot,pam obi tiri so,0,02_english-twi-dictionary
plot,tu obi tiri so agyina,0,02_english-twi-dictionary
plot,tu or tutu asu,0,02_english-twi-dictionary
plotter,obi anaa afidle bi a ɛkyerɛ adeɛ bi gyinabea anaa dɛɛ,0,09_Twi-Dictionary_parallel
plotter,obione afoforo bɔ pɔ kokoam kɔdi bɔne 2,0,09_Twi-Dictionary_parallel
ploughshare,wɔde yɛ asomdoeɛ ho kasa,0,09_Twi-Dictionary_parallel
plower,anomaa bi a ne ntaban wa na n'ano flatia,0,09_Twi-Dictionary_parallel
ploy,nnaadaa nhyehyɛɛ bi a obi de ahwɛyle yɛ no kokoam n'a ɔde anya nfasoo bi ama nankasa ho,0,09_Twi-Dictionary_parallel
pluck,a wɔde mlamia sanko so,0,09_Twi-Dictionary_parallel
pluck,yi obi firi asane mu,0,09_Twi-Dictionary_parallel
plugged,wohwene mu asi anaa biribi mu asi,0,09_Twi-Dictionary_parallel
plughole,tokuro a ɛda adwaa anaa tiafi kruwaba mua nsuo fa mukɔ,0,09_Twi-Dictionary_parallel
plum,adwuma pa pa a nnipa pli ani bɛgye ho,0,09_Twi-Dictionary_parallel
plum,duaba bi a ɛyɛ dɛ,0,09_Twi-Dictionary_parallel
plum,ɛbɔɔ hyɛ nfinfini 2,0,09_Twi-Dictionary_parallel
plum,ɛho tumi yɛ kɔkɔɔ anaa akokosradeɛ,0,09_Twi-Dictionary_parallel
plumb,te biribi nka kɛse,0,09_Twi-Dictionary_parallel
plumber,obi a osiesie - dodo-bɛn a nsuo fa mu,0,09_Twi-Dictionary_parallel
plumbing,adwaeɛ ne tlaffdan ho 2,0,09_Twi-Dictionary_parallel
plumbing,adwuma a esiesie nsuo ne dodobɛn a ɛnam fam,0,09_Twi-Dictionary_parallel
plumbing,nsuo a ɛnam dodo-bɛn mu a wɔde hyehyɛɛ ɛdan,0,09_Twi-Dictionary_parallel
plume,wisie kakra a ɛforo soro kummɔnn,0,09_Twi-Dictionary_parallel
plummy,ade kɔkɔɔ a ani dum anaa mpaninsɛm,0,09_Twi-Dictionary_parallel
plumped,nnipadɔm boaboa wo nho ano,0,09_Twi-Dictionary_parallel
plunder,n. ṅkuku nè ṅkaka,0,02_english-twi-dictionary
plunge,Tɔ nsuo mu tow ade hye biribi mu,0,08_hs_physics_twi_parallel
plunge,biribi akoto baabi 2,0,09_Twi-Dictionary_parallel
plunge,hwe biribi mu 3,0,09_Twi-Dictionary_parallel
plunge,kɔbɔ biribi mu 4,0,09_Twi-Dictionary_parallel
plunge,woho a wode hyɛ biribi mu 5,0,09_Twi-Dictionary_parallel
plush,adeɛ a neho yɛ ha,0,09_Twi-Dictionary_parallel
plush,na'ne bɔɔ yɛ dɛn,0,09_Twi-Dictionary_parallel
plutocracy,nisɔɔ a adefɔɔ na edi tumi,0,09_Twi-Dictionary_parallel
plutonium,biribi a wɔde yɛ nukula akodeɛ,0,09_Twi-Dictionary_parallel
ply,bisa obi nsɛm 3,0,09_Twi-Dictionary_parallel
ply,ma obi aduane 2,0,09_Twi-Dictionary_parallel
plywood,taaboo tɛtrɛɛ naha-naha bi a yɛde yɛ apono ne nkonwa,0,09_Twi-Dictionary_parallel
pneumatic,kɔba a wɔde nframa gu mu,0,09_Twi-Dictionary_parallel
pneumatic,nfidie a ɛde nframa tumi na ɛyɛ adwuma 2,0,09_Twi-Dictionary_parallel
pneumonia,yadɛɛ bi a ɛka ahu-rututu ma home yɛ dɛn,0,09_Twi-Dictionary_parallel
"po d., to stammer, stutter.",dódów,0,17_A Dictionary of the Asante and Fante Language_mono
poach,"sĩna ṅwa, emaṅ n. a.",0,02_english-twi-dictionary
poach,"ẅia ye ha, nea o-kum hanãm ẅia",0,02_english-twi-dictionary
poacher,nea oṅam ase kum hanãm ẅia,0,02_english-twi-dictionary
pock,ntokurontokuro a ɛwɔ obi wedɛɛ mu nketenkete,0,09_Twi-Dictionary_parallel
pocket,de hyɛ bɔto mu,0,09_Twi-Dictionary_parallel
pocket,dze hyɛ bɔto mu,0,09_Twi-Dictionary_parallel
pockmark,ntokurontokuro a ɛdeda biribi ho,0,09_Twi-Dictionary_parallel
poet,obi a ɔtwerɛ anwensɛm,0,09_Twi-Dictionary_parallel
poetic,adeɛ a ɛyɛ fɛ anaa ekuta ahoɔfɛ,0,09_Twi-Dictionary_parallel
