page,twi,eng
109,e-diṅ,"1. name; ne diṅ de deṅ? what is his name? woato no diṅ, they have given him a name; cf. Gr. § 205, 4.5. - pae diṅ, s. pae. bo diṅ, to mention; pr. 1776. on account of; cf. Gr. § 243b. (the last ex.) on pretence of: oboo adwumaye diṅ bae, he came on pretence of working; obo ne d. so, he mentions his name; obo ne d., he calls upon him. - 2. the good name, reputation, character; bo diṅ (pa), to praise; bo diṅ bone, see diṅ, to revile, slander, defame; wode woṅhō-hō dim-mone bae = wobekāā woṅhō-hō asem, they reproached, upbraided each other. - 3. a well-known name, fame, renown: wagye (ne) d., owo d., he has become renowned, celebrated, famous, he is renowned; onipa a owo d., a man of rank or distinction; ne d. ada kakra, his name sleeps a little, i.e. he is no more spoken of so much; ne d. ato nsum, he is no more mentioned."
109,dìṅṅ,"a., adv. still, silent; quiet, silent; quiet, calm; pr. 3069. Mk. 4,39. syn. démm, kòni, krànanana."
109,adinam,"[ade a wode di nām] (pl. id.) fork, table-fork."
109,adi-nè-adi,"mutual communication of food; cf. di 80, & adi, o-dinimfo, s. onimdifo."
109,adiṅkárá,"linen (ṅwera) bought of the Europeans, which the negroes wear as mourning after having variegated it with red and black stripes. pr. 387."
110,din-séé,"inf. slander, calumny. pr. 2216."
110,adintrom,(obsc.) pederast; woŋ a wo-nè mmarima da; cf. turum.
110,adi-puw,excessive eating; pr. 938.
110,adiwo,"the yard of a negro dwelling; adiwo ho, out of doors, without; cf. adi & abannua."
110,di-wǒ-afe-mma,"a bird of prey larger than akrǒma, living on the young of other birds."
110,adi-yí,"inf. manifestation, revelation."
110,adiyisém,prophecy; the book of revelation.
110,odiyíní,"pl. a-fo, prophet, Chr. (ukomhyefo, Prk.)"
110,do,"v. [red. dodo] 1. to increase in quantity or number, to multiply, to become numerous; ne sika do, his money increases; ewo no ado, the honey has increased, has filled the comb; pr. 721. 813. 1348. woado = woaye bebre, woafew; cf. dǒso [do & sǒ], few. — 2. to bring forth abundantly: asu no do mmoa manya-manya, the water swarms with animals, Gen. 1,20. — 3. to produce, attract, gather: do srade, awonnua, to gather fat, to fatten, grow fat (only of beasts); pr. 499. do nkanare, to gather rust, to rust, grow rusty. — 4. to fill, become full: wado wuw (wadidi pi, n'afuru ahye), he is crammed, stuffed, cloyed (full); wado ntwom, he is full of itch. — 5. to become hot: nsu no ado, the water is hot; dade no ado, the iron is red-hot; me ho ado, I am hot = maye hyew, hyerehyere. — 6. emu do, to become deep, to deepen: asu no mu do, the river is deep; cho de, emu nno, there it is shallow. — 7. do asuko, to dive. — 8. F. to sink under the water, sink down, = mem; Mt. 14, 30. be choked, Mk. 5, 13. — 9. to sink, infiltrate, penetrate: do mpumpunase: asu no ado mp., the rivulet has lost itself in the ground, flowing or oozing below the surface. — 10. to enter, lose one's self in: ode neho or ne ti ado wuram', he has absconded, concealed himself in the bush. — 11. do mu, dom', to go abroad, into foreign countries: ankye na odom' koe, not long afterwards he set out on a journey; wadom', he is away on a journey, abroad; odom' ko Huam, ommace, he went on a journey to Krepe and is not yet back; won nhina dodom' koo nkurow so, they all went abroad into foreign countries. — 12. to enter (the nose, said of the smoke or scent of something burned &c.): aduru no (mako no) ado me, the smell of that medicine (pepper) has entered my nose (causing me to sneeze, making me sick &c.) — 13. to enter deeply, to grieve: asem no ado me (= ye me yaw), the matter grieves me. — 14. to take refuge to, have recourse to, resort to: wabedo me, he has taken refuge with me; mado panyin no, I have resorted to that gentleman; opanyin na, ade hia wo a, wuguan kodo, you have recourse to a man of consequence when you are in distress. — 15. to swear by: medo (= meka) Onyankopon se asem a meka yi wom', I swear by God that what I say is true. — 16. to love: do wo yonko se woho, love thy neighbour as thyself; wododo wonho, they love each other, Gr. § 57. pr. 2378. — to like, prefer; pr. 2164. cf. pe, pe asem. — 17. do..ho, to spare, save, take care of: odo ne nan ho, he does not like to exert (tire) his feet by walking. pr. 283. — 18. ..ho do, to be of impor-"
111,ne koŋ do,"his throat deepens for, i.e. he has an appetite, a longing desire for, eagerly desires, lusts after."
111,do ŋkraŋ,"to become wild, fierce, frightful; ŋ'ani do ŋkraŋ, he rages, chafes."
111,do,"to dislike, s. nā."
111,do aniwu,to be bashful.
111,do so,"to take preventive measures: odo so uŋtem siesie hō na amma sa, he quickly takes precautions that this may not come to pass."
111,do,s. dow.
111,do,"s. dō.. sō, to suffice, be sufficient; eyiara do me sō, that will just do for me; ádò me sō, it suffices me; annó me sō, it is not enough for me."
111,do,v. s. dow.
111,"do, F.","= so, Ak. soo."
111,"do, Ak.",= ho; pini do = twiw ko ho; s. dóhàá.
111,e-do,s. edow.
111,o-do,"inf. love, affection."
111,o-dó,a kind of river-fish.
111,o-dò,a playing-ball made of palm-leaves.
111,adò,a piece of palm-branch or bamboo made into a kind of needle for the string of fra used for tying the grass in thatching roofs.
111,dọ,"adv. staringly; ofwẹ me dọ, he stares at me."
111,o-dọ,a sickness in the belly; eye wo yam' kuru mā wukyima.
111,o-doa,"s. odowa, adowa."
111,adoa,"s. odowa, adowa."
111,"ndoba, F.",= nŋgbae.
111,dobaŋ,"the line or border of a piece of ground selected for making a plantation, on which the bush is cut first, to show how far it is to be cut."
111,adobé,"a species of palm-tree, the leaves of which called daha, are used to cover roofs."
111,adobé-aba,"1. nuts of the said palm. 2. a kind of beads, s. ahené."
111,adobe-oŋwam,a bird.
111,adobewa,"pl. n-, the young adobe-palm."
111,o-dobéŋ,"red-brown (colour), ruddy, bay."
111,adobodobo,"a kind of beads, s. ahené."
111,dobosá,"to d., to faint."
111,adóbów,"ósi ad., adóbów-si, inf. a custom to be observed by a woman at the death of one of her husband's relations."
111,adód e,"a favourite thing, pet, darling. F. hōnam adodze, sinful affections."
111,adòde,oyster (ŋworā mu nām bi).
111,dodo,"red. v. s. do. - bore no ad. ne hōnam mu, s. fwete 4."
111,dódo,"adv. much, very much, too much, exceedingly. F. dodow."
111,"dodo, Ak.","s. dódow, a. & n. - o-dodo, F. hosts."
111,"dodo-ara, F.",many.
111,"dododo, F.",exceedingly.
112,o-dódobeṅ,a piece of hollow reed or bamboo through which the palm-wine distills from the felled tree into the vessel placed under the hole cut in it.
112,dodom',"the palate, roof of the mouth; aduaṅ no afàm mé d., the food cleaves to my palate."
112,dadawm',"the palate, roof of the mouth; aduaṅ no afàm mé d., the food cleaves to my palate."
112,dodom',= kokoam'.
112,dodoṅkú,"a swelling, bubble, blister; any thing blown up, puffed up, or, as it were, swollen; ade bi a aye kusú na wunním de-kòde a ewom'; ade bi a ahoṅ; wokyekyere boa bi a, wuse: bo no d., na obi aṅhū nea ewom'; ogya bi hyew wo na abo horónóa a, wose: abo d. - bŭrohono d."
112,dodow,"1. to become brown. - 2. to become sick by excessive eating. (Oyare ko onipa tuntum hōnam a.s. n'apow mu na óyé kō a, énna wokā se: wadódow. Wadódow ne se: wadidi mā atra so na oyare)."
112,dodow,"3. wododow woṅ yam' sū, they weep from secret longing."
112,dódow,"much, many. - n. quantity, number, numbers, multitude; dote dódow a móbgè béyé ahè? how much will the quantity of clay dug out by you be? woṅ d. si ahè, what are their numbers? (eye biakō pe, it is only one; wosi abieṅ, they are two; wọdọsọ, they are a great many.) - a great number of people. odi d. akyi kwa, he merely follows the mass of the people, the multitude, the many."
112,dódów,"po d., to stammer, stutter."
112,dodowá,"small, little, tiny; odé nn-, abŭrow nn-, cf. ṅkókóre; syn. ṅketeṅkete."
112,dodowá,"a weaver's spool, bobbin; = ṅkyekyeréé."
112,dodowé,brownness.
112,dodowura,s. ṅwuradodow. (Nnipa pi wom' a wohyẹd. kwa.)
112,adoe,"goodness, kindness, loving-kindness, kind-heartedness; favour, benevolence; affection. Opanyiṅ yi, oye adoe = ne yam' ye, he is charitable, benevolent, shows his kindness (by presents or other manifestations of his love); ode mmŏrosà ye woṅ adoe = ye woṅ aye, ye woṅ yiye, he ingratiates himself with them, courts their favour, by dealing rum to them; Onyaṅkōpōṅ adoe a oye wo nnipa hō (or ode ye nnipa) ayi adi wo Kristo mu, God's loving-kindness towards men has manifested itself in Christ."
112,adoe,acts of love.
112,adoe-ye,the act of practising charity.
112,o-doeyefo,"a charitable, beneficent person."
112,o-dófo,"1. lover. - 2. one beloved; me d., he whom I love."
112,dofōa,"bo d., to hide, seek a hiding-place; = kohintaw, bo ṅkokora."
112,adofonó,a kind of beads; s. ahene.
112,dọfowa,"lover, paramour? d. bá."
112,dòhăă,"= nohōa, noho."
112,dóhuwa,amulet; = súmán.
112,o-dókó,a sickness in the bowels leading to diarrhoea. (perb. prolapse of the rectum?)
113,dókō,"fine, soft (of dry things, ground to powder)"
113,dókodoko,"fine, soft (of dry things, ground to powder)"
113,dòkō,"sweet, agreeable; mellifluent, mellifluous, smooth"
113,dòkodoko,"sweet, agreeable; mellifluent, mellifluous, smooth"
113,adokodókode,something sweet
113,dokodokosém,"mellifluent, smooth or sweet words, flattery"
113,o-dòkóno,boiled bread of maize
113,dokón-kánkyee,boiled bread of maize
113,adokónni,boiled bread of maize
113,doku,monkey
113,dom,to belong to
113,dom,to go into another country
113,dom',"to peregrinate, be away"
113,dom,to seek allies or an alliance with
113,e-dom,"a host, an army; the hostile army, the enemy"
113,dōm,"to favour, grant favours; to be gracious; to pardon (a malefactor); to help in distress; to be useful, favourable, to serve one's turn; to happen"
113,o-dōm,"grace, favour"
113,adōm,"a favouring; the second rainy season in September and October, the latter rain upon the maize"
113,o-dōm,"a kind of tree, the bark of which is used in performing an ordeal"
113,dōm,dōme
114,dòmmá,"a weight of gold; Asaute dommá is equal in value to ntaku 14, or 7 s. 10 1/2 d. Akyem d. = ntaku 18, or 10 s. 1 1/2 d."
114,o-dòmmá,a fruit similar to a fig; the tree bearing it.
114,adómma,bell
114,dòmā,"soft, tender, thin, fine, fresh, young"
114,adómā,something soft
114,dōmā,"a young, tender tree"
114,domma-fã,"a weight of gold, the half of dommá"
114,adōmākwádéé ǹbīnā,all sorts of things
114,domamfiri,"hye d., to accursed"
114,adōm-mànāde,sacrament
114,o-dom-maníū,"a great warrior, hero"
114,dōmāṅkāmā,"many, manifold; plentiful, abundant, copious"
114,O-dōmāṅkāmā,God; the Creator
114,domare,"romal, a kind of cloth (silk, half silk, or cotton fabric, orig. from the East Indies)"
114,o-dom-marímá,"a great warrior, hero"
114,dommátá,"they have fought against themselves, i.e. their own people, by mistake or envy"
114,dōme,"to curse, execrate, imprecate evil upon"
114,adōm-mére,the second rainy season
115,adomfíráw,"wato ad., he has inadvertently fallen into the camp or into an ambush of the enemy."
115,domfràse,[Dan. dobbelt-flaske] a four-cornered bottle.
115,dom-moafo,"[dom, boa] a helper in war, an ally."
115,o-domono,"the best sort of palm-wine, s. usãfufu."
115,dompé,"pl. n-, bone, syn. kasae, F. ebew."
115,dompe-boa,"pl. n-, vertebrate animal."
115,dom-pemmo,"edom no saŋ koboo d. wo A., the army retreated to, fell back upon A.; cf. bo 9 & pem, pemmo."
115,o-dom-píafo,"pl. a-, commander of an army."
115,o-dòmpó,"pl. n-, wild dog, bush-dog, black, feeding on carcases, snails &c. cf. odemerefũa, hatwẽa; pr. 505. 530. 855-57. 970-72. 3556."
115,dompónini,a weight of gold (?); little money sufficient to buy something to eat. pr. 2943.
115,dommúm,"pl. n- [edom bum] prisoner of war, captive. — kyere d., to take prisoner, capture; fa nn-, to make prisoners."
115,dommúmfá,"inf. capture, captivity."
115,adōm-múrów,"[adom abũrow] 1. maize planted in the second rainy season. — 2. the time of the latter rain, in which maize is planted, the second rainy season; cf. adōm, adómmére."
115,dòn,"v. [red. donnón] to soak, steep, drench; to saturate with water or other liquid; to soften in water; to penetrate, permeate; abũrów no ádòn, adónnòn, the corn is soaked, softened, well sodden; né gyígyé dònnón onipa mu, its sound thrills through one's whole frame."
115,doŋ,"v. Mf. to prepare ""swish"" for building purposes."
115,doŋ',"v. [inf. n-, red. doŋnòn] to walk softly, gently, slowly, in a measured pace; to crawl, to move or advance slowly; odoŋ' se ayeforo, pr. 230. (s. doŋn); odoŋnòn se obommofo, se agyinamoa a orekokyere akura."
115,doŋn,"softly, delicately, slowly and finely; onam d., he walks softly &c., gracefully (onantew mmerantesɛm mu, for pleasure or show), he promenades."
115,o-doŋ,"bell; e-doŋ, clock; bo doŋ, to strike the bell or clock; wosow doŋ, to ring the bell; edoŋ bo, the clock strikes; cf. doŋfwerew; abo doŋkoro, the clock has struck one, it is one o'clock; abo uŋoŋ-abieŋ, it is two o'clock &c. Gr. § 80,4."
115,doŋ,"odd (number); edi doŋ, it is odd; opp. edi nsɛ, it is even."
115,ado-ná,"[do, nã] prop. a difficulty in loving, - disaffection, displeasure, dislike, ill-taking, disfavour; wafa me adoŋã, he has conceived a disaffection, dislike against or aversion to me (opp. wanyã me adoyé, he has found it easy to love me); yekã asɛm yi a, obefa yeŋ ad., when we say this, it will awaken dislike in him against us, it will bring us into disfavour with him; osuro adoŋã, he is afraid of incurring displeasure, of giving offence. — F. keyi n'ad., go and tell him his fault. Mt. 18,15. [Cf. the name Dowuoŋã = do owuo nã,"
116,adoná-tén,perverse judgment from fear of incurring disfavour
116,o-dondońwa,pr. 973
116,adónne,gifts of grace
116,dońfwéréw,an hour
116,doń-gui,defeat
116,o-dóńkó,a kind of jumping insect
116,o-dóńkó,"swing, swinging line"
116,o-dońkó,"a negro from the interior, such as are brought thence and sold as slaves in the countries nearer the coast"
116,o-dońkoní,"a negro from the interior, such as are brought thence and sold as slaves in the countries nearer the coast"
116,Odońko,pr. n. given to a boy as the slave of some fetish
116,dońkóe,"war, warfare, warlike deeds, military concerns"
116,e-doń-kóro,one o'clock
116,dóńkudońku,deep
116,o-doń-kùninì,a chief warrior
116,dóńńo,bile cast out by vomiting
116,o-donnó,a small drum
116,donnomma,kokodómma
116,donnóń,red. v. s. doń
116,doń'nòń,red. v. s. doń
116,donnóń,"a bend or bending, 1. in a road, a round-about way; 2. in the sea-coast, forming a bay or bight, or making the land project into the sea"
116,o-dónsóń,a kind of string-instrument
116,adón-sú,the latter rain
116,adon-tén,"the main body or gross of the army, main army, or rather: the centre of an army"
116,o-dontó,a pot full of palm-wine
116,dòntorí,"mud, mire; slough, puddle, muddy plash"
