page,twi,eng
504,nsəwa,"adwoku, pr. 3066. - nsəwatẽná, a long kind of nsəwa."
504,osówá,"beautiful; abawa os., aberante os.; - osówá! an exclamation of lascivious women at the passing of a handsome young man, or vice-versa; syn. epɔ."
504,ɔ-só-wàre,"oye əs., he is a tall and corpulent man."
504,nsow-asé,s. nsoase. - sów-bá = sɔ-ba.
504,nsòwé,"v. n. [sɔw] F. fruit, seed. Mt. 7, 20 = aba, adua, aduaba."
504,asó-wúí,"v. n. [asɔ a awu] disobedience, wilfulness; cf. asɔ̃deŋ. - ə-sówuífo, pl. a-, a reckless, disobedient, unruly, rebellious person. Isa. 65, 2. Tit. 1, 10."
504,asó-wiaá,"asɔwiá [ade a esɔw awia] umbrella, parasol = akatawia."
504,səwiram,As. = fefeefɛ.
504,asó-yé,"inf. hearkening, hearing. 1 Sam. 15, 22. 1 Kg. 18, 29. 2 Kg. 4, 31."
504,aspáteré,= asepáteré.
504,srá,"särá, v. [red. srasra] 1. to stroke, rub; to daub, plaster; to smear, besmear, grease, oil, anoint; osrá odaŋ, he washes the house, daubs the house with white clay; osra (ne hɔ), əde ŋkũ (srade, bɔrɔ-ŋŋo) sra ne hōnam, he anoints his body with shea-butter (fat, oil). - 2. to spy (out), search, watch, guard, lie in wait for; sra dɔm, to watch or reconnoitre the hostile army;"
505,sra,"okwaŋ, to scout, spy (out), explore the way, reconnoitre; mekɔsra m'afuw, I am going to search or watch my plantation; ɔkosra wuram', he searches the bush; asrâfo sra abaŋ, the soldiers guard the fort; ɔsra no pɛ sɛ okum no, he is lying in wait for him that he may kill him; cf. buw 4, tɛw 4."
505,sra,"asɔ, to pay attention to something."
505,sra,to arrange or array the battle; cf. twa mpasua.
505,sra,"to visit somebody; mabɛsrà wo; pl. yeabésrà mo [prop. I (we) have paid you a visit], a salutation at parting after a visit."
505,ɔ-srá,"the act of rubbing, daubing, anointing &c."
505,nsrá,"the act of visiting, spying (out), watching &c.; - ɔkɔɔ (ɔbaa) hɔ nsra, he went (came) there on a visit &c."
505,as'rà,"àsàrà, snuff; som as., to take snuff."
505,ɔ-srá,ɔsẽnã. - ás'rãã = asẽnãã.
505,srâ,"odii srâ, he enlisted as a soldier; cf. asraw-di."
505,nsrá,"camp, encampment; bɔ (..so) ns., to pitch a camp (against), to encamp (against); to be drilling (of soldiers); bɔ nsra kyerɛ, to parade. - nsra-báŋ, 1. camp, encampment. Gen. 25,16; wɛbɔɔ ns. ahorow abiesã, they pitched 3 camps successively. - 2. = mpasua."
505,nsra-bɔ,"inf. drilling, drill."
505,nsrabɔ-ahwɛɛ,(military) parade.
505,nsrabɔ-bɛa,"parade-ground, drilling-ground; place for encampment."
505,ɔ-sra-bɛhwɛ,"better: ɔsrahwɛfo, overseer, inspector, surveyor."
505,srá-bére,"anɔpa s. mu, in the morning watch. Ex. 14,24."
505,srâdaá,"sãr..., saw, s. ɔwáŋ."
505,ɔ-srâdaá,"sãr..., bottle (of rum)."
505,sra-dé,"[ade a wode sra] fat, grease, suet, tallow; dɔ s., to grōw fat; cf. awongua. pr. 449. 615. 1503. - srade-bɔŋ, valley of fatness; fat, fertile valley. Isa. 28,1.4. - sradé-dùà, the fat tail of a sheep. Lev. 3,9. - asrade-dúàŋ, a fat meal. Isa. 25,6. 55,2. - srade-hũãm, ointment. Cant. 1,3. - sradé-kànèá, candle. - srade-nãm, fat meat. 2 Chron. 7,7."
505,ɔ-sráfó,"pl. (n)sráfó, scout, spy. 1 Sam. 26,4."
505,srãfó,"nsram'fo, the people in the camp, encamped warriors. pr. 941."
505,asráfó,"n-, F. sorãfo, sorodãfo, soldiers; s. osrãni. - nsrafo atrãe, cantonment; asr.-daŋ, nsr.-fi, asr.-yeŋbea, barracks, casern. - asráfó-dí(-dwùmá), military service. - asrãafo-kúw, band, cohort of soldiers. Mt. 27,27."
505,asráfó-há-sò-panyín,"asráfó-há-mù-panyín, asráfó-panyin, ɔhá-sò-panyin, centurion. Mt. 8,5. Acts 23,17. 23, 27,1. 31. 43. - asráfó-sɛm, military affairs."
505,sráhá,"sãráhá, the great desert [Arab. sãhãra, pl. sahára]. Cf. Sàraha. Woato no s. (wɔapo ne bra amã no, ónye senea ɔpɛ, obiara ŋkasá ŋkyere no bio), they have left him to himself, have let him loose, left him unrestrained, have abandoned him, have withdrawn from him. Prov. 29,15. K. §.189; eto yeŋ akɔnnɔ sr., “it loosens the reins of our lusts”."
505,sráhá-tó,"inf. abandonment, neglect &c."
505,ɔ-sra-hwéfo,"overseer &c., s. osrabehwɛ."
505,asra-kwá,"asrákwá [asra, ɔkwa] snuff-for-nothing. pr. 1682"
505,sram,"v. to overspread, overflow; kã sram so, level the ground over.., fill out the excavations or holes in the ground! - to harrow. Hos. 10,11; nsú no asràm ne kɔŋ sɔ, the river overflows its banks; cf. menem, v.; nsu no asram asase (kũrow) no so, the water has inundated the country (the town) so as to cover it completely; asasé s'ràm' wɔŋ' sɔ the earth closed upon them. Nu. 16,33. - wasrám wɔŋ ani so, he has besmeared their eyes. Isa. 44,18."
505,ɔ-s'rám,"osárám, pl. a-, a tall person, giant; giantess (ɔbea ɔs.); cf. ɔtẽnteŋ, tentensram, ɔbraŋ, ɔbrantetɛtũ."
505,ɔ-sram',"Ak. osrãné pl. a-, 1. the moon. pr. 2552; syn. hyeŋ, ɔbosóm'; ɔs. afi, the new moon has appeared; ɔs. apae, the moon shines; ɔs. gye so, the moon rises (over the horizon); ɔs. gye so, asi no sɔ, the moon has smitten him, Ps. 121,6 (amã ne tirim aye no sakasaka, so that his head is deranged and he is lunatic or moon-struck); ɔs. atwa"
506,puruw,"or kòròkúma, the moon is full; ɔs. awu, the moon has died, i. e. its disk is without illumination. pr. 3043f."
506,sram,"2. the moon-light, moon-shine; s. sram'sò. 3. month, syn. ɔbosóm; ɔs. fi, the month begins; ɔs. wu, the month ends; daa ɔsram wu a, onyã n'akatua, at the end of every month he receives his wages. pr. 2810; ɔ-sram sram akatua, monthly pay or wages = asranne. According to Kofi Akwatia of Akropong the natives have 4 months of 28, 3 of 30, and 5 months of 32 days; and other informants differ concerning the names and succession of the single months. We give the names in the most probable order, adding the numbers of the corresponding European months (1. January, 2. Febr. ... 12. December): obubuo (2), 9, 10, 11, 12; openimma (mùmɔ?) 11, 12, 1; onyamewia? ogyefuo 1, 2, 3; ɔbenem 2, 3, 4, 5; o-forisuo (ogyenko) 4, 5; otwanyokoŋ? ɔpraworam 5; aye-wohɔ-mumo 5, 6, 7; 11, 12; akita-wo-nsa 6, 7; kɔtonimma 5, 6, 7, 8; hũhũhũhũ 5, 6, 9; nyãnyãã 7; ɔsannaa 8, 10; odweŋpwane 9, 10? kɔkosukwakwawea(m), osiapansam 9, 11; ɛbɔ 9, 10; ahĩn(e) 9, 10; ɔpese 10 or 10-12 & 1."
506,àsram,yellow fever; atiridii kɔkɔɔ.
506,nsrám,"Ak. = yafumpaŋmu: ɔda ns., he sleeps with an empty stomach."
506,nsrãmmá,"live coals, glowing coals = nnyansrãmma; cf. sramsram & gyabiriw."
506,nsrãmmá-kúkuwa,fire-pan.
506,ɔ-srãmãŋ,"(pl. a-), 1. lightning; ɔs. apae, the lightning flashes, it lightens, cf. anyinam; ɔs. si (or duru) duam', the lightning strikes a tree; ɔs. apae asi no so, the lightning has struck him. O-nyame m'pae s. nsi me! may God strike me by lightning! (if my statement is not true &c.), cf. gũa. Oprannaa bom' a, na nea eduru duam' no na yefrɛ no srãmãŋ, thunder-bolt = Nyaŋkɔpɔŋ abonua, cf. abonnua. Ɔs. duru duam' a, spaem' na dua no hyew, nsó osu tɔ gum' a, ennum; na ɔs. no apkasa mem fam araa, na ano kɔkã (kɔto) nsu wɔ fam' a, na esan ba bio; nanso wose: wode aɛowa si sum' a, na ɔs. apae asim' na atu to na amem fam'. 2. swivel, rocket. 3. pr. n. of a fetish at Akropong. ɔ-srãmãŋ-bo, F. thunder-bolt."
506,ɔ-sram'-fã,"pl. a-, crescent. Isa. 3, 18."
506,nsrãm'fó,"s. srãfó. 1 Sam. 14, 12."
506,asrampoŋ,unawares.
506,ɔ-sram'-sò,"in the moon-light or moon-shine; wɔnam s., they travel by moonlight."
506,srãmsrãmsrãm,"ad. emitting sparks, sparkling, -ly, glittering, with twinkling or vivid brilliancy; dade no adɔ sss. the iron is red-hot; nnyansrãmã tu sss.; cf. ɔsram, srãnsrãnsrãg."
506,asrãŋ,"a women's disease; eye wɔŋ ani kɔɔ, mpafɛ nso wom'; cf. atiridii."
506,asran-ná,"[osram, ɛda] the days of a month - as. ŋhoma, almanac, calender."
506,asran-ná,"night-watching; bɔ as., to sit up at night; syn. si pɛ. [ɔsram' & neg. of da, to sleep]; ɔsram fi a, wonnã."
506,ɔ-srãná,"pl. a-, a pile of yams (consisting of a dozen tubers) bound together and stowed in the putu from bottom to top until taken out for sale; ɔs. biakɔ kura ɛdɛ mpów mmaakɔ-maakɔ 12, ɛtɔd. wɔye no 15; esono ɔdɛmú 3 a, s. 6."
506,ɔ-srànè,Ak. s. ɔsram'.
506,asran-né,"[osram ade] monthly pay or wages; yi.as., to pay (one) his m. wages; cf. gye 1 & ɔsram 3."
506,ɔ-sraŋ-húnu,"[ɔsram] month of vanity. Job 7, 3."
506,ɔ-srãní,"Akp. srawni, F. sorãnyi, soro-dânyi (q. v.), soldier; cf. pl. asrãfó & srãfó, asafó, ɔsafoni, ɔkɔfo, ɔkɔfoni; di srãni, s. di 42."
506,ɔ-sran-níŋ,"[osram diŋ] name of a month; pl. a-, the names of the months."
506,ɔ-sraŋ-ká,"pl. a- [ɔsram] monthly debts (expenses); monthly pay or allowance; tua ..ɔs. or as., to pay (one) monthly or by monthly instalments."
506,srãŋ(srãŋ)srãŋ,"adv. sparkling, glistening, glittering, -ly; ogya no tutu ss.; dade no adɔ ss.; ɔtam yi ani, sika, kɔbere nè aɛowa hɔ ye ss. - ɔwia"
507,ɔ-srá-ŋŋó,"anointing. Ex. 30, 31."
507,srásrà,"red. v. sra; to stroke, caress, flatter; ɔsrasra agyinamoa hɔ, he is stroking the cat."
507,ɔ-sras'rafó,pl. a- [sra 4] a visitor; nea ɔsra obi.
507,sràsrà(srä),"glossy, smooth and shining; onipa, ɔpɔŋkɔ hɔ aye s.; cf. hràhràhrà, sràmsràmsràm."
507,asra-sóm,"inf. the act of snuffing, taking snuff. — di as., to have close communion (with). pr. 3456. — ɔ-srasómfó, pl. a-, one who takes snuff, snuff-taker. — asra-toaá, snuff-box."
507,asráw-dí,inf. service as a soldier; cf. srà. — ɔ-sráw'ní = osrâni.
507,asrayére,"[usram' or srafo yere] the proceedings and ceremonies of the women for the supposed benefit of their husbands away at war; mmommomé; di as., to perform such ceremonies: wodi as. ne se: mmarima kɔ 'sa na mmea te wɔŋ akyi wɔ fie to dwom na wɔsaw na woyi mmusu na wɔbɔ asumaŋ."
507,sré,v. = sère.
507,srédedɛ,"in a straight continuous line; asrâfo no gyina hɔ (toatoa so) sr., those soldiers stand in a straight line."
507,sréŋ,"sérèŋ', v. to become, grow or be lean and white or pale; wasréŋ = wahóa fitaa; ɔyare bi bɔ wo na woasreŋ fitaa a, woreŋkye wu, wo sunsuma asɔre wo so."
507,sréŋ,"2. to comb: ɔsréŋ' né ŋhwí, nè tí, she combs her hair, her head."
507,sréŋ,"3. to direct the climbing of the runners (twigs or shoots) of the yam-plant: ɔs. ɔde, he causes the yam to climb up a tree; ɔs. bayere n. s. wufua bayere, na efí a, wusi dua tia-tiaa bi na wode hama kɔsà dua kese bim' na wode asã tiatiaa no, na bayere no aforo."
507,sréŋ,"4. to prick up, asɔ̃, one's ears: ɔs. n'asɔ̃, he listens to a distant sound; to bristle: agyinamoa yi sreŋ (ne ŋhwí), this cat's hair stands erect or on end (prop. this cat makes her hair stand up)."
507,srɛnfo,"pl. a-, one who cards wool, flax &c., a carder. Isa. 19, 9."
507,nsreŋ-só,"aloof from, in the or from a distance: ɔwɔ no ani abere nti migyina ns. na mehwe no, e.s. dekɔde no memwɛŋ no na migyina akyirikyiri mehwe; metee no ns., I heard it indirectly."
507,as'rɛne,s. asĕrɛne.
507,srêti,[Eng.] slate.
507,asrewa,Ak. = ásèréwá.
507,sro,"suro, F. to fear; s. suro."
507,ɔsroanyi,"nsroafo, F. = ɔsɔranyi, nsorafo."
507,srɔdɔ,[G. srɔlɔ] shavings brought off by the plane. Twi: nsensenẽẽ.
507,ɔ-s(ö)rɔm,"pl. n-, F. a sparrow. Mt. 10, 29."
507,nsrɔŋ',"nsrɔŋ, Ak. the fruit of the ɔsrono; Akp. ɔsɔŋ'(aba), q. v. pr. 195. 237."
507,ɔ-sróno,"ɔsɔróno, ɔsróne, Ak. F. a tamarind = ɔsɔŋ'; F. also the Locust tree."
507,srɔŋ,"sórɔŋ, v. to be high, lofty; - red. srɔnsrɔŋ; mmepɔw no s."
507,s'rɔŋ,"sórɔŋ, n. the highest point, summit of a mountain, tree, house &c., sharply pointed height; bepɔw yi s. ware seŋ yi de, the summit of this mountain is higher than the summit of that one; wadu bepɔw no s. so; anɔmaa si daŋ no s. so."
507,srɔnsrɔŋ,"a. (pl. a-, Isa. 30, 25), high, lofty, steep (when viewed from below, cf. kũrɔŋkũrɔŋ); opp. taa; bepɔw, dua, ɔdaŋ no atifi ye s."
507,srɔnsrɔŋ-béa,"pl. srɔnsrɔm-méa, a high place. 1 Kg. 3, 2. 2 Chron. 1, 3."
507,srɔnsrɔmmaa,"a. high, lofty, stately: dua or abaŋ no si hɔ s."
507,asrotoo,"asɔrɔtow, F. species, kind(s) [Mk. 1, 34]."
507,astâgiré,"stockings, socks."
507,sú,"sú, the sound of pounding fufuu in a wooden mortar. pr. 349; cf. tum, tum."
507,su,Ak. = suw.
507,sù,"v. 1. to weep, shed tears, cry. pr. 8. 365. 2199; woasũ, nà wo ani abere, you have been weeping, for your eyes are red; ósũ mmɔborosú, osú hèm, he"
508,o-sú,"inf. 1. weeping; wailing, lamentation. pr. 2650. 3049. - osü asi no, he sobs. - tu sũ, F. to burst out weeping. - 2. cry; crying of a bird &c. pr. 1481. 1524; esono né sú ŋkɔ (= ne kasa), its cry is peculiar. pr. 2479."
508,e-sú,"species, kind, sort. pr. 1528; nature, property, quality; character; manner; cf. bay, subaŋ, sso, odasú. - ntamá yi su nte sa kaŋ de a metoe no, this cloth is not of the same sort as that which I bought formerly; wo sú n'yé! you are a bad character; wo sú nè wo báŋ biara nso m'ani, neither your character nor your manners please me. - esu a empörow (da), incorruptible nature, incorruptibility, imperishableness."
508,nsú,"Ak. nsúo, 1. water; nom nsu, to drink water; bɔ or saw nsu, to scoop or draw water; nsu ba, water comes, i.e. a) water springs, comes forth, from a well; b) the river fills (ready to overflow its banks); nsu yiri, the water overflows. pr. 3097; cf. bɔ 3. pr. 3080-97. 3482. - also a body of water, standing or flowing; kɔ nsu, better: kɔ asu. Cf. asu; pr. 3083-86. 3092. 3094. - Phr. ne diŋ tɔɔ nsum' (his name fell into oblivion), he was no more mentioned; cf. ediŋ; de .. nsa gu nsu mu ye biribi, to try one's best or utmost; sika a shɔ nni nsu nni nsä, s. nsä. - 2. sap of plants, cf. asonsüaa; juice of fruits. - 3. some or other kind of liquid secretion from animal bodies: a) milk; nsu nni ne nufu mu bio; s. nufusu; b) sperm. Lev. 15, 32, cf. ahɔbaa; c) urine; gu nsu, to make water; cf. dwensɔ; d) cf. nta-su, spittle; e) matter, pus; cf. ekuru. - 4. the drink or potion taken in swearing an oath of allegiance or mutual fidelity; - the oath, or the alliance or covenant itself; onè no wɔ nsu, the two are confederate, associated by an oath, leagued together; also the water which two men pour on the heads of their nephews (heirs) under some solemn promise; gu nsu: nnipa baŋ hɔ ɔbosom bi diŋ, na wode nsu gu woŋ wofasenom atifi se wòbedi woŋ hɔ nokware; s. also gu 24; - tɔ nsu, to break faith; wátɔ nè nsú, he has broken or violated his promise, oath or covenant; wɔatɔtɔ wɔŋ hɔ nsu, they have mutually broken their covenant; cf. nom or di abosom, di nsew."
508,nsú,"nsew, F. vow, solemn promise; hye (dzi) nsú, to vow, make a vow."
508,o-sú,"1. rain; cf. nyaŋkɔm, nyaŋkɔpɔŋ 4. - pr. 3051-65; osu reba, rain is coming; osu tɔ, it rains. pr. 1449. 2040; osu gu, it rains moderately; osu-pá, a usual rain; osu-kesé, a heavy rain; osu tɔ ŋwéséŋwésé, it drizzles, cf. nsuwɔnséaa; osu tɔ tràrara, tràdada, pibibibi, pipipipi, pibàbababa, púbàba, pú-wàa, ŵòo, yàa, the rain falls, descends, gushes in a heavy shower, in torrents; osú ká ha ká ká ha, it (is) was raining in every direction; Onyaŋkɔpɔŋ tɔ osu gu asase so, God causes it to rain upon the earth. Gen. 2, 5. - 2. cloud, rain-cloud, nimbus; osu amuna, the clouds have darkened; osu reseg, the clouds are passing; osu no apa, the cloud is gone."
508,asú,"[pl. s. asuasú] a place where water is fetched, any body or collection of water, standing or flowing, well, pond, lake, spring, brook, river; nsu biara a staa nea nsu fi ba. pr. 78. 3066-79. - cf. asum', nsu 2, asuwa, asuteŋ, asubɔnteŋ, ɔtare; kɔ asu, to go for water,"
509,nsuá,"inf. the act of swearing, oath of allegiance &c., solemn promise; ns. nye ɔkɔ. pr. 3098."
509,o-sũá,"inf. the act of learning, imitation. pr. 613: 2284."
509,o-sũá,"pl. a-, a species of monkey; s. ahweŋhema. pr. 894. 3100ff."
509,o-sũàa,"a weight of or for gold = 9 dollars or ackies, £ 2. 6d. pr. 132."
509,sũá-bisé,"-besé, a certain tree and its fruit; cf. bisé."
509,sũá-béa,"a place for learning, school; cf. sukuu."
509,sũá-dáŋ,"pl. a-, a house for learning, school-house, school-room, learning-room."
509,asũá-dé,"adesũade [ade a wosũa] any thing to be learned, lesson; ene de woansũa wo as.; cf. asũasem."
509,o-sũá-dóm,s. ɔsebɔ. - asũáé = sũabea.
509,o-sũáfó,"pl. a-, disciple &c. Mt. 10,24; 1,6. 2,14. Heb. 6,12."
509,o-sũa-hú,"inf. experience, Rom. 5,4, successful learning; ade nyinaa dáŋ sũahú, all knowledge is. acquired by learning and only thereby. pr. 802. - asũahú-de,† knowledge, acquirements, accomplishments, (literary &c.) attainments."
509,nsua-húnu,an oath or solemn promise that is not fulfilled.
509,nsuahúnufó,one who cannot fulfil his oath or promise.
509,asũãkwaá,"a species of bird (hoopoe, hoop, dungbird?); anomaa bi a ɔreye akɔse akyéŋkyɛ̃ná, nso oŋwíé nò sé. pr. 737. 1948. 2569."
509,nsú-akyi,"the other side of the river, beyond the river; cf. asuogya."
509,sũàŋ,"[red. sunsũaŋ] 1. to pull, to draw out, forth, or away; sũaŋ dua no fi tanaa a ɛrehyew yim' (syn. twẽ, koyi fim' bere me)! sũaŋ no fi nea ɔdá hɔ! mekɔe no, na aboa no da ɔkwaŋ-mu hɔ, na misũaŋ no mifi hɔ; kosũaŋ no asé, ɔtwẽ no fam', he drags him along the ground (much or little of the body touching the ground); kosũaŋ-guag no ase, take that sheep up by the feet! wosunsũaŋ' n'asé, s. tobẽ."
510,asúáŋ,"2. to bleed, let blood, draw or take blood from, by opening a vein or by scarifying and cupping, cf. sa, sesa; wásúáŋ me; ode sekaŋ s. no. — 3. to eat with a greedy appetite, voraciously; ósúáŋ aduaŋ', nãm = odi no pii."
510,asúáŋ,"a climber; the swelling caused by the sap of it; hama bi a ɛwo wuram'; emu nsu kã wo ara pe a, na ɛho ahoŋ; na egow na wumia a, aboa bi fi mu."
510,sùàne,"[red. sunsùane] 1. tr. to tear, slit, split, rend, rive, to separate thin and soft things into long pieces or strips, to make a long fissure; cf. tew, pae, twa; dadewa no as. me ntama, the nail has torn my dress; ósùane ŋ'ánò, he opens his mouth; cf. bue. — 2. intr. to split, rend; ntama no asùane. pr. 1419. 3413."
510,o-súání,"pl. a- -fo, learner, scholar, student, disciple; apprentice."
